,GameID,Date,Year,Home,Away,Home_FG,Home_FGA,Home_FG%,Home_3P,Home_3PA,Home_3P%,Home_FT,Home_FTA,Home_FT%,Home_ORB,Home_DRB,Home_TRB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Home_PTS,Away_FG,Away_FGA,Away_FG%,Away_3P,Away_3PA,Away_3P%,Away_FT,Away_FTA,Away_FT%,Away_ORB,Away_DRB,Away_TRB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Away_PTS,W_L,PT_Diff
3318,SASMIN2013-07-19,2013-07-19,2013,SAS,MIN,25,66,0.3787878787878788,4,18,0.2222222222222222,17,22,0.7727272727272727,13.0,24.0,37,11.0,5,4.0,16.0,9.0,71,37,73,0.5068493150684932,5,13,0.38461538461538464,8,10,0.8,10.0,26.0,36,25.0,11,7.0,12.0,15.0,87,L,-16
3319,TULCON2013-07-19,2013-07-19,2013,TUL,CON,25,75,0.3333333333333333,2,18,0.1111111111111111,12,17,0.7058823529411765,25.0,37.0,62,8.0,8,3.0,24.0,16.0,64,21,72,0.2916666666666667,4,16,0.25,12,18,0.6666666666666666,14.0,25.0,39,9.0,14,4.0,15.0,18.0,58,W,6
3320,CHINYL2013-07-20,2013-07-20,2013,CHI,NYL,30,65,0.46153846153846156,6,15,0.4,14,17,0.8235294117647058,5.0,25.0,30,21.0,8,13.0,12.0,14.0,80,26,72,0.3611111111111111,3,11,0.2727272727272727,14,16,0.875,13.0,23.0,36,15.0,8,5.0,14.0,19.0,69,W,11
3321,SASCON2013-07-20,2013-07-20,2013,SAS,CON,27,64,0.421875,2,9,0.2222222222222222,4,7,0.5714285714285714,9.0,30.0,39,13.0,7,2.0,16.0,13.0,60,21,72,0.2916666666666667,2,17,0.11764705882352941,8,11,0.7272727272727273,15.0,25.0,40,8.0,9,4.0,11.0,13.0,52,W,8
3322,SEALAS2013-07-20,2013-07-20,2013,SEA,LAS,23,56,0.4107142857142857,3,13,0.23076923076923078,15,17,0.8823529411764706,5.0,23.0,28,14.0,9,3.0,17.0,16.0,64,27,59,0.4576271186440678,1,10,0.1,10,12,0.8333333333333334,6.0,24.0,30,18.0,12,5.0,17.0,16.0,65,L,-1
3323,PHOMIN2013-07-21,2013-07-21,2013,PHO,MIN,26,66,0.3939393939393939,7,26,0.2692307692307692,18,22,0.8181818181818182,8.0,31.0,39,15.0,4,5.0,15.0,19.0,77,33,76,0.4342105263157895,4,18,0.2222222222222222,12,20,0.6,12.0,28.0,40,16.0,11,5.0,11.0,19.0,82,L,-5
3324,TULATL2013-07-21,2013-07-21,2013,TUL,ATL,33,63,0.5238095238095238,3,14,0.21428571428571427,21,26,0.8076923076923077,8.0,32.0,40,19.0,5,4.0,8.0,15.0,90,24,72,0.3333333333333333,0,17,0.0,15,23,0.6521739130434783,14.0,24.0,38,9.0,3,2.0,8.0,23.0,63,W,27
3325,WASIND2013-07-21,2013-07-21,2013,WAS,IND,17,55,0.3090909090909091,4,13,0.3076923076923077,14,16,0.875,4.0,25.0,29,8.0,5,4.0,15.0,16.0,52,23,65,0.35384615384615387,5,15,0.3333333333333333,14,16,0.875,11.0,27.0,38,17.0,8,3.0,12.0,19.0,65,L,-13
3326,INDNYL2013-07-23,2013-07-23,2013,IND,NYL,24,71,0.3380281690140845,5,22,0.22727272727272727,19,25,0.76,10.0,25.0,35,11.0,7,5.0,7.0,19.0,72,27,61,0.4426229508196721,4,7,0.5714285714285714,19,21,0.9047619047619048,6.0,33.0,39,18.0,5,4.0,12.0,19.0,77,L,-5
3327,ATLCON2013-07-24,2013-07-24,2013,ATL,CON,29,73,0.3972602739726027,2,9,0.2222222222222222,14,22,0.6363636363636364,16.0,28.0,44,14.0,10,3.0,13.0,17.0,74,23,65,0.35384615384615387,1,13,0.07692307692307693,18,25,0.72,11.0,29.0,40,11.0,9,7.0,14.0,17.0,65,W,9
3328,MINPHO2013-07-24,2013-07-24,2013,MIN,PHO,31,68,0.45588235294117646,2,10,0.2,17,21,0.8095238095238095,7.0,24.0,31,25.0,13,3.0,9.0,14.0,81,26,56,0.4642857142857143,2,11,0.18181818181818182,15,17,0.8823529411764706,6.0,30.0,36,12.0,3,3.0,18.0,18.0,69,W,12
3329,WASCHI2013-07-24,2013-07-24,2013,WAS,CHI,27,63,0.42857142857142855,5,13,0.38461538461538464,23,29,0.7931034482758621,4.0,32.0,36,19.0,6,4.0,12.0,21.0,82,24,68,0.35294117647058826,6,21,0.2857142857142857,24,29,0.8275862068965517,9.0,25.0,34,13.0,5,5.0,9.0,19.0,78,W,4
3330,LASSEA2013-07-25,2013-07-25,2013,LAS,SEA,19,61,0.3114754098360656,3,7,0.42857142857142855,25,29,0.8620689655172413,10.0,18.0,28,12.0,9,3.0,10.0,21.0,66,25,58,0.43103448275862066,6,20,0.3,17,20,0.85,8.0,29.0,37,13.0,4,1.0,17.0,19.0,73,L,-7
3331,SASNYL2013-07-25,2013-07-25,2013,SAS,NYL,19,61,0.3114754098360656,6,19,0.3157894736842105,21,27,0.7777777777777778,15.0,29.0,44,16.0,11,5.0,13.0,20.0,65,16,60,0.26666666666666666,4,11,0.36363636363636365,17,25,0.68,13.0,24.0,37,9.0,6,2.0,16.0,19.0,53,W,12
3332,TULIND2013-07-25,2013-07-25,2013,TUL,IND,20,55,0.36363636363636365,6,17,0.35294117647058826,14,21,0.6666666666666666,9.0,15.0,24,10.0,8,6.0,19.0,17.0,60,25,54,0.46296296296296297,5,12,0.4166666666666667,16,17,0.9411764705882353,6.0,22.0,28,16.0,12,3.0,18.0,21.0,71,L,-11
3333,WASNYL2013-07-31,2013-07-31,2013,WAS,NYL,28,77,0.36363636363636365,4,21,0.19047619047619047,18,20,0.9,11.0,23.0,34,12.0,12,7.0,11.0,19.0,78,37,75,0.49333333333333335,2,8,0.25,12,16,0.75,12.0,31.0,43,22.0,3,0.0,16.0,17.0,88,L,-10
3334,CONIND2013-08-01,2013-08-01,2013,CON,IND,27,67,0.40298507462686567,3,10,0.3,13,15,0.8666666666666667,10.0,22.0,32,17.0,8,6.0,8.0,17.0,70,27,61,0.4426229508196721,3,11,0.2727272727272727,7,15,0.4666666666666667,12.0,26.0,38,10.0,6,3.0,13.0,17.0,64,W,6
3335,SEAPHO2013-08-01,2013-08-01,2013,SEA,PHO,30,68,0.4411764705882353,11,26,0.4230769230769231,17,20,0.85,6.0,26.0,32,23.0,2,3.0,11.0,17.0,88,30,69,0.43478260869565216,3,16,0.1875,16,19,0.8421052631578947,5.0,28.0,33,19.0,8,6.0,10.0,22.0,79,W,9
3336,CHIWAS2013-08-02,2013-08-02,2013,CHI,WAS,28,67,0.417910447761194,1,14,0.07142857142857142,28,34,0.8235294117647058,14.0,19.0,33,19.0,13,9.0,10.0,17.0,85,31,66,0.4696969696969697,5,13,0.38461538461538464,11,13,0.8461538461538461,10.0,21.0,31,19.0,5,5.0,19.0,27.0,78,W,7
3337,MINSAS2013-08-02,2013-08-02,2013,MIN,SAS,38,71,0.5352112676056338,1,5,0.2,8,10,0.8,9.0,34.0,43,22.0,7,8.0,11.0,11.0,85,25,73,0.3424657534246575,9,26,0.34615384615384615,4,6,0.6666666666666666,9.0,20.0,29,17.0,9,2.0,13.0,9.0,63,W,22
3338,TULLAS2013-08-02,2013-08-02,2013,TUL,LAS,33,62,0.532258064516129,7,13,0.5384615384615384,23,28,0.8214285714285714,6.0,28.0,34,21.0,8,6.0,14.0,14.0,96,36,78,0.46153846153846156,5,12,0.4166666666666667,12,15,0.8,11.0,22.0,33,23.0,11,6.0,11.0,23.0,89,W,7
3339,INDCHI2013-08-03,2013-08-03,2013,IND,CHI,26,64,0.40625,6,14,0.42857142857142855,21,28,0.75,15.0,27.0,42,15.0,9,6.0,10.0,14.0,79,20,61,0.32786885245901637,5,20,0.25,13,17,0.7647058823529411,11.0,19.0,30,5.0,5,7.0,14.0,24.0,58,W,21
3340,NYLCON2013-08-03,2013-08-03,2013,NYL,CON,27,61,0.4426229508196721,0,5,0.0,12,18,0.6666666666666666,9.0,21.0,30,12.0,7,0.0,16.0,18.0,66,34,67,0.5074626865671642,10,21,0.47619047619047616,10,15,0.6666666666666666,10.0,25.0,35,17.0,7,4.0,14.0,15.0,88,L,-22
3341,PHOATL2013-08-03,2013-08-03,2013,PHO,ATL,28,58,0.4827586206896552,5,13,0.38461538461538464,21,27,0.7777777777777778,6.0,24.0,30,16.0,8,5.0,21.0,19.0,82,28,71,0.39436619718309857,2,17,0.11764705882352941,18,27,0.6666666666666666,12.0,25.0,37,16.0,14,0.0,16.0,24.0,76,W,6
3342,MINSEA2013-08-04,2013-08-04,2013,MIN,SEA,37,73,0.5068493150684932,2,7,0.2857142857142857,14,19,0.7368421052631579,10.0,23.0,33,26.0,10,7.0,9.0,15.0,90,26,63,0.4126984126984127,8,27,0.2962962962962963,12,16,0.75,11.0,21.0,32,17.0,4,2.0,18.0,18.0,72,W,18
3343,SASTUL2013-08-04,2013-08-04,2013,SAS,TUL,24,63,0.38095238095238093,5,16,0.3125,16,20,0.8,7.0,23.0,30,18.0,9,5.0,14.0,23.0,69,23,60,0.38333333333333336,6,18,0.3333333333333333,13,25,0.52,9.0,26.0,35,15.0,5,7.0,19.0,18.0,65,W,4
3344,WASLAS2013-08-04,2013-08-04,2013,WAS,LAS,25,73,0.3424657534246575,2,13,0.15384615384615385,5,9,0.5555555555555556,14.0,24.0,38,17.0,9,2.0,16.0,11.0,57,33,70,0.4714285714285714,3,6,0.5,6,7,0.8571428571428571,12.0,31.0,43,26.0,12,6.0,13.0,16.0,75,L,-18
3345,CHIIND2013-08-06,2013-08-06,2013,CHI,IND,22,60,0.36666666666666664,2,9,0.2222222222222222,12,20,0.6,15.0,25.0,40,10.0,2,7.0,15.0,15.0,58,23,63,0.36507936507936506,2,10,0.2,16,17,0.9411764705882353,10.0,19.0,29,11.0,13,9.0,9.0,21.0,64,L,-6
3346,CONLAS2013-08-06,2013-08-06,2013,CON,LAS,28,65,0.4307692307692308,4,15,0.26666666666666666,12,14,0.8571428571428571,8.0,23.0,31,15.0,8,3.0,13.0,14.0,72,30,68,0.4411764705882353,0,1,0.0,14,17,0.8235294117647058,13.0,23.0,36,15.0,9,2.0,14.0,14.0,74,L,-2
3347,NYLWAS2013-08-06,2013-08-06,2013,NYL,WAS,35,64,0.546875,5,8,0.625,18,24,0.75,8.0,22.0,30,25.0,3,3.0,10.0,19.0,93,30,71,0.4225352112676056,5,15,0.3333333333333333,23,27,0.8518518518518519,14.0,19.0,33,17.0,7,0.0,7.0,24.0,88,W,5
3348,PHOSEA2013-08-06,2013-08-06,2013,PHO,SEA,22,55,0.4,3,15,0.2,18,25,0.72,7.0,23.0,30,18.0,7,7.0,15.0,18.0,65,27,68,0.39705882352941174,6,18,0.3333333333333333,20,24,0.8333333333333334,13.0,25.0,38,12.0,6,2.0,11.0,20.0,80,L,-15
3349,SASMIN2013-08-06,2013-08-06,2013,SAS,MIN,30,67,0.44776119402985076,8,20,0.4,12,18,0.6666666666666666,8.0,21.0,29,23.0,5,3.0,12.0,12.0,80,39,68,0.5735294117647058,5,12,0.4166666666666667,10,11,0.9090909090909091,5.0,31.0,36,27.0,11,2.0,10.0,16.0,93,L,-13
3350,INDLAS2013-08-08,2013-08-08,2013,IND,LAS,23,67,0.34328358208955223,1,9,0.1111111111111111,17,25,0.68,12.0,20.0,32,7.0,13,1.0,10.0,16.0,64,30,55,0.5454545454545454,1,3,0.3333333333333333,13,15,0.8666666666666667,4.0,31.0,35,18.0,6,2.0,16.0,20.0,74,L,-10
3351,MINWAS2013-08-08,2013-08-08,2013,MIN,WAS,29,67,0.43283582089552236,5,13,0.38461538461538464,12,15,0.8,7.0,17.0,24,17.0,10,4.0,11.0,11.0,75,31,68,0.45588235294117646,5,16,0.3125,12,13,0.9230769230769231,14.0,30.0,44,15.0,8,3.0,16.0,18.0,79,L,-4
3352,CONCHI2013-08-09,2013-08-09,2013,CON,CHI,25,78,0.32051282051282054,1,14,0.07142857142857142,10,14,0.7142857142857143,10.0,26.0,36,11.0,8,6.0,9.0,10.0,61,32,73,0.4383561643835616,7,15,0.4666666666666667,6,8,0.75,11.0,35.0,46,10.0,4,6.0,12.0,14.0,77,L,-16
3353,PHOTUL2013-08-09,2013-08-09,2013,PHO,TUL,28,67,0.417910447761194,4,15,0.26666666666666666,10,11,0.9090909090909091,13.0,27.0,40,15.0,10,5.0,20.0,26.0,70,24,59,0.4067796610169492,7,22,0.3181818181818182,12,18,0.6666666666666666,8.0,17.0,25,13.0,12,8.0,16.0,16.0,67,W,3
3354,SEASAS2013-08-09,2013-08-09,2013,SEA,SAS,21,54,0.3888888888888889,8,23,0.34782608695652173,6,8,0.75,5.0,21.0,26,13.0,5,5.0,20.0,11.0,56,30,60,0.5,6,19,0.3157894736842105,11,13,0.8461538461538461,4.0,24.0,28,14.0,14,4.0,10.0,9.0,77,L,-21
3355,INDATL2013-08-10,2013-08-10,2013,IND,ATL,30,60,0.5,8,14,0.5714285714285714,12,16,0.75,11.0,21.0,32,13.0,10,2.0,13.0,14.0,80,29,57,0.5087719298245614,2,10,0.2,6,11,0.5454545454545454,2.0,17.0,19,14.0,6,3.0,14.0,16.0,66,W,14
3356,NYLLAS2013-08-10,2013-08-10,2013,NYL,LAS,23,67,0.34328358208955223,3,7,0.42857142857142855,18,24,0.75,9.0,23.0,32,13.0,11,2.0,12.0,10.0,67,35,67,0.5223880597014925,4,11,0.36363636363636365,11,12,0.9166666666666666,8.0,34.0,42,18.0,6,5.0,15.0,22.0,85,L,-18
3357,ATLNYL2013-08-11,2013-08-11,2013,ATL,NYL,28,70,0.4,3,14,0.21428571428571427,23,29,0.7931034482758621,12.0,18.0,30,18.0,7,1.0,8.0,22.0,82,33,68,0.4852941176470588,3,10,0.3,19,20,0.95,13.0,30.0,43,18.0,4,5.0,16.0,23.0,88,L,-6
3358,CHIMIN2013-08-11,2013-08-11,2013,CHI,MIN,28,64,0.4375,7,15,0.4666666666666667,31,33,0.9393939393939394,7.0,25.0,32,19.0,8,10.0,14.0,18.0,94,32,74,0.43243243243243246,5,14,0.35714285714285715,17,17,1.0,9.0,25.0,34,24.0,9,5.0,16.0,25.0,86,W,8
3359,PHOTUL2013-08-11,2013-08-11,2013,PHO,TUL,29,64,0.453125,3,9,0.3333333333333333,16,22,0.7272727272727273,8.0,23.0,31,15.0,8,13.0,8.0,17.0,77,14,51,0.27450980392156865,4,16,0.25,24,29,0.8275862068965517,7.0,20.0,27,9.0,6,5.0,15.0,17.0,56,W,21
3360,SEASAS2013-08-11,2013-08-11,2013,SEA,SAS,26,68,0.38235294117647056,3,13,0.23076923076923078,14,18,0.7777777777777778,15.0,33.0,48,16.0,6,6.0,11.0,14.0,69,23,68,0.3382352941176471,6,26,0.23076923076923078,11,14,0.7857142857142857,9.0,23.0,32,14.0,7,9.0,10.0,16.0,63,W,6
3361,WASCON2013-08-11,2013-08-11,2013,WAS,CON,24,58,0.41379310344827586,7,13,0.5384615384615384,19,27,0.7037037037037037,9.0,29.0,38,17.0,9,3.0,14.0,14.0,74,25,65,0.38461538461538464,2,12,0.16666666666666666,11,15,0.7333333333333333,9.0,28.0,37,14.0,6,5.0,14.0,20.0,63,W,11
3362,LASCHI2013-08-13,2013-08-13,2013,LAS,CHI,32,62,0.5161290322580645,2,8,0.25,14,19,0.7368421052631579,6.0,28.0,34,19.0,8,9.0,16.0,15.0,80,29,74,0.3918918918918919,4,14,0.2857142857142857,14,16,0.875,11.0,20.0,31,17.0,13,4.0,11.0,17.0,76,W,4
3363,CONATL2013-08-14,2013-08-14,2013,CON,ATL,33,70,0.4714285714285714,8,15,0.5333333333333333,14,16,0.875,7.0,23.0,30,16.0,6,3.0,13.0,15.0,88,35,75,0.4666666666666667,3,11,0.2727272727272727,13,20,0.65,12.0,25.0,37,17.0,10,2.0,10.0,19.0,86,W,2
3364,PHOIND2013-08-14,2013-08-14,2013,PHO,IND,28,56,0.5,2,10,0.2,17,20,0.85,6.0,32.0,38,19.0,9,3.0,19.0,16.0,75,21,67,0.31343283582089554,5,18,0.2777777777777778,11,13,0.8461538461538461,9.0,21.0,30,11.0,11,3.0,12.0,19.0,58,W,17
3365,SEACHI2013-08-15,2013-08-15,2013,SEA,CHI,28,58,0.4827586206896552,6,15,0.4,4,5,0.8,6.0,16.0,22,16.0,7,6.0,16.0,17.0,66,32,64,0.5,3,9,0.3333333333333333,12,17,0.7058823529411765,8.0,19.0,27,15.0,12,3.0,10.0,10.0,79,L,-13
3366,ATLCON2013-08-16,2013-08-16,2013,ATL,CON,31,61,0.5081967213114754,2,7,0.2857142857142857,24,26,0.9230769230769231,7.0,26.0,33,23.0,14,6.0,17.0,16.0,88,22,69,0.3188405797101449,1,9,0.1111111111111111,12,18,0.6666666666666666,12.0,21.0,33,6.0,9,0.0,21.0,19.0,57,W,31
3367,LASIND2013-08-16,2013-08-16,2013,LAS,IND,36,57,0.631578947368421,2,6,0.3333333333333333,20,23,0.8695652173913043,5.0,23.0,28,23.0,8,4.0,12.0,11.0,94,29,65,0.4461538461538462,6,19,0.3157894736842105,8,12,0.6666666666666666,9.0,13.0,22,15.0,9,1.0,12.0,17.0,72,W,22
3368,MINTUL2013-08-16,2013-08-16,2013,MIN,TUL,27,60,0.45,2,13,0.15384615384615385,21,25,0.84,5.0,22.0,27,17.0,9,5.0,14.0,22.0,77,29,58,0.5,6,17,0.35294117647058826,19,25,0.76,5.0,21.0,26,21.0,10,4.0,17.0,25.0,83,L,-6
3369,NYLWAS2013-08-16,2013-08-16,2013,NYL,WAS,24,60,0.4,2,6,0.3333333333333333,7,12,0.5833333333333334,10.0,26.0,36,15.0,3,1.0,15.0,11.0,57,28,71,0.39436619718309857,6,19,0.3157894736842105,4,6,0.6666666666666666,10.0,21.0,31,18.0,5,3.0,10.0,16.0,66,L,-9
3370,SASPHO2013-08-17,2013-08-17,2013,SAS,PHO,31,68,0.45588235294117646,8,19,0.42105263157894735,18,20,0.9,3.0,25.0,28,21.0,6,3.0,9.0,14.0,88,31,61,0.5081967213114754,5,13,0.38461538461538464,15,18,0.8333333333333334,2.0,30.0,32,17.0,6,3.0,15.0,20.0,82,W,6
3371,SEAIND2013-08-17,2013-08-17,2013,SEA,IND,24,50,0.48,5,11,0.45454545454545453,24,26,0.9230769230769231,7.0,17.0,24,12.0,3,1.0,11.0,21.0,77,21,56,0.375,5,22,0.22727272727272727,23,31,0.7419354838709677,10.0,17.0,27,15.0,7,3.0,5.0,21.0,70,W,7
3372,ATLWAS2013-08-18,2013-08-18,2013,ATL,WAS,27,61,0.4426229508196721,4,13,0.3076923076923077,18,28,0.6428571428571429,9.0,27.0,36,16.0,9,7.0,17.0,13.0,76,24,70,0.34285714285714286,5,16,0.3125,5,10,0.5,11.0,27.0,38,17.0,8,1.0,17.0,25.0,58,W,18
3373,CHICON2013-08-18,2013-08-18,2013,CHI,CON,31,69,0.4492753623188406,4,17,0.23529411764705882,23,25,0.92,11.0,28.0,39,19.0,13,7.0,16.0,14.0,89,32,66,0.48484848484848486,5,11,0.45454545454545453,9,15,0.6,5.0,21.0,26,14.0,10,4.0,18.0,21.0,78,W,11
3374,MINNYL2013-08-18,2013-08-18,2013,MIN,NYL,34,72,0.4722222222222222,11,19,0.5789473684210527,9,11,0.8181818181818182,8.0,29.0,37,25.0,4,8.0,7.0,16.0,88,20,64,0.3125,5,14,0.35714285714285715,12,14,0.8571428571428571,9.0,25.0,34,12.0,5,1.0,14.0,20.0,57,W,31
3375,ATLMIN2013-08-20,2013-08-20,2013,ATL,MIN,31,65,0.47692307692307695,2,8,0.25,24,27,0.8888888888888888,9.0,26.0,35,21.0,9,5.0,13.0,17.0,88,29,70,0.4142857142857143,6,10,0.6,11,16,0.6875,15.0,22.0,37,15.0,5,6.0,19.0,18.0,75,W,13
3376,SEALAS2013-08-20,2013-08-20,2013,SEA,LAS,28,57,0.49122807017543857,6,13,0.46153846153846156,15,24,0.625,8.0,28.0,36,15.0,8,0.0,16.0,13.0,77,23,61,0.3770491803278688,1,5,0.2,10,13,0.7692307692307693,7.0,21.0,28,11.0,9,6.0,15.0,22.0,57,W,20
3377,TULPHO2013-08-20,2013-08-20,2013,TUL,PHO,33,74,0.44594594594594594,6,16,0.375,14,23,0.6086956521739131,8.0,24.0,32,15.0,8,4.0,4.0,19.0,86,34,69,0.4927536231884058,5,15,0.3333333333333333,16,19,0.8421052631578947,8.0,34.0,42,19.0,2,4.0,12.0,22.0,89,L,-3
3378,WASCHI2013-08-20,2013-08-20,2013,WAS,CHI,22,66,0.3333333333333333,4,18,0.2222222222222222,25,34,0.7352941176470589,12.0,27.0,39,17.0,5,7.0,14.0,24.0,73,24,64,0.375,7,16,0.4375,24,33,0.7272727272727273,9.0,29.0,38,17.0,7,7.0,11.0,26.0,79,L,-6
3379,INDSAS2013-08-21,2013-08-21,2013,IND,SAS,26,59,0.4406779661016949,7,17,0.4117647058823529,21,24,0.875,8.0,21.0,29,18.0,9,5.0,12.0,16.0,80,22,54,0.4074074074074074,5,15,0.3333333333333333,14,19,0.7368421052631579,11.0,22.0,33,16.0,7,5.0,19.0,23.0,63,W,17
3380,CONMIN2013-08-22,2013-08-22,2013,CON,MIN,31,65,0.47692307692307695,4,14,0.2857142857142857,11,13,0.8461538461538461,9.0,21.0,30,13.0,3,0.0,15.0,13.0,77,38,66,0.5757575757575758,3,7,0.42857142857142855,12,14,0.8571428571428571,7.0,19.0,26,26.0,11,2.0,9.0,12.0,91,L,-14
3381,CHINYL2013-08-23,2013-08-23,2013,CHI,NYL,33,76,0.4342105263157895,4,9,0.4444444444444444,12,15,0.8,13.0,22.0,35,19.0,9,4.0,10.0,14.0,82,27,62,0.43548387096774194,3,9,0.3333333333333333,7,10,0.7,8.0,21.0,29,19.0,5,6.0,19.0,18.0,64,W,18
3382,PHOSEA2013-08-23,2013-08-23,2013,PHO,SEA,24,51,0.47058823529411764,5,11,0.45454545454545453,20,25,0.8,4.0,23.0,27,20.0,4,2.0,16.0,26.0,73,25,59,0.423728813559322,6,12,0.5,25,29,0.8620689655172413,8.0,20.0,28,7.0,3,3.0,13.0,22.0,81,L,-8
3383,TULSAS2013-08-23,2013-08-23,2013,TUL,SAS,28,63,0.4444444444444444,5,11,0.45454545454545453,12,15,0.8,5.0,18.0,23,16.0,7,3.0,9.0,12.0,73,25,61,0.4098360655737705,8,19,0.42105263157894735,9,10,0.9,12.0,24.0,36,12.0,6,2.0,15.0,17.0,67,W,6
3384,WASATL2013-08-23,2013-08-23,2013,WAS,ATL,26,69,0.37681159420289856,4,10,0.4,18,19,0.9473684210526315,9.0,26.0,35,18.0,10,3.0,9.0,19.0,74,25,69,0.36231884057971014,1,18,0.05555555555555555,13,17,0.7647058823529411,13.0,23.0,36,20.0,5,6.0,14.0,17.0,64,W,10
3385,ATLCHI2013-08-24,2013-08-24,2013,ATL,CHI,20,70,0.2857142857142857,3,11,0.2727272727272727,13,15,0.8666666666666667,10.0,28.0,38,7.0,13,4.0,22.0,20.0,56,23,64,0.359375,2,7,0.2857142857142857,19,26,0.7307692307692307,12.0,34.0,46,17.0,12,7.0,20.0,17.0,67,L,-11
3386,MININD2013-08-24,2013-08-24,2013,MIN,IND,37,64,0.578125,5,8,0.625,5,7,0.7142857142857143,7.0,23.0,30,22.0,7,2.0,13.0,13.0,84,29,63,0.4603174603174603,10,20,0.5,9,12,0.75,10.0,14.0,24,19.0,9,2.0,13.0,16.0,77,W,7
3387,CONNYL2013-08-25,2013-08-25,2013,CON,NYL,25,69,0.36231884057971014,5,16,0.3125,11,14,0.7857142857142857,7.0,23.0,30,12.0,4,2.0,6.0,10.0,66,30,65,0.46153846153846156,2,8,0.25,12,13,0.9230769230769231,9.0,28.0,37,19.0,3,2.0,13.0,15.0,74,L,-8
3388,LASTUL2013-08-25,2013-08-25,2013,LAS,TUL,37,84,0.44047619047619047,2,10,0.2,14,18,0.7777777777777778,9.0,27.0,36,23.0,11,5.0,17.0,15.0,90,31,78,0.3974358974358974,10,23,0.43478260869565216,16,17,0.9411764705882353,14.0,29.0,43,14.0,14,8.0,18.0,23.0,88,W,2
3389,SASSEA2013-08-25,2013-08-25,2013,SAS,SEA,25,62,0.4032258064516129,5,20,0.25,15,21,0.7142857142857143,14.0,25.0,39,18.0,9,3.0,14.0,17.0,70,19,53,0.3584905660377358,6,16,0.375,20,23,0.8695652173913043,8.0,20.0,28,14.0,9,2.0,15.0,22.0,64,W,6
3390,LASCON2013-08-27,2013-08-27,2013,LAS,CON,37,65,0.5692307692307692,2,5,0.4,15,23,0.6521739130434783,8.0,26.0,34,17.0,13,2.0,13.0,19.0,91,29,69,0.42028985507246375,5,11,0.45454545454545453,15,19,0.7894736842105263,13.0,19.0,32,15.0,9,1.0,18.0,20.0,78,W,13
3391,NYLMIN2013-08-27,2013-08-27,2013,NYL,MIN,18,72,0.25,2,13,0.15384615384615385,9,18,0.5,10.0,29.0,39,12.0,7,3.0,12.0,13.0,47,31,69,0.4492753623188406,4,9,0.4444444444444444,7,10,0.7,8.0,39.0,47,15.0,6,3.0,15.0,16.0,73,L,-26
3392,SASSEA2013-08-27,2013-08-27,2013,SAS,SEA,24,61,0.39344262295081966,5,24,0.20833333333333334,18,24,0.75,10.0,15.0,25,15.0,11,6.0,10.0,18.0,71,27,57,0.47368421052631576,8,16,0.5,10,15,0.6666666666666666,11.0,22.0,33,20.0,8,4.0,17.0,20.0,72,L,-1
3393,ATLWAS2013-08-28,2013-08-28,2013,ATL,WAS,34,83,0.40963855421686746,2,14,0.14285714285714285,10,13,0.7692307692307693,8.0,34.0,42,21.0,9,3.0,16.0,20.0,80,30,71,0.4225352112676056,5,17,0.29411764705882354,20,22,0.9090909090909091,5.0,33.0,38,23.0,11,3.0,16.0,14.0,85,L,-5
3394,SEACON2013-08-29,2013-08-29,2013,SEA,CON,23,47,0.48936170212765956,6,13,0.46153846153846156,26,33,0.7878787878787878,5.0,26.0,31,15.0,7,2.0,18.0,15.0,78,23,61,0.3770491803278688,1,10,0.1,18,22,0.8181818181818182,6.0,19.0,25,8.0,9,1.0,12.0,22.0,65,W,13
3395,NYLIND2013-08-30,2013-08-30,2013,NYL,IND,21,62,0.3387096774193548,4,12,0.3333333333333333,21,25,0.84,8.0,27.0,35,14.0,5,1.0,13.0,16.0,67,26,59,0.4406779661016949,7,17,0.4117647058823529,14,21,0.6666666666666666,3.0,26.0,29,15.0,9,2.0,7.0,20.0,73,L,-6
3396,TULSAS2013-08-30,2013-08-30,2013,TUL,SAS,25,68,0.36764705882352944,1,14,0.07142857142857142,14,17,0.8235294117647058,14.0,25.0,39,8.0,7,1.0,12.0,16.0,65,28,59,0.4745762711864407,4,14,0.2857142857142857,14,16,0.875,6.0,25.0,31,16.0,8,6.0,12.0,15.0,74,L,-9
3397,CHIATL2013-08-31,2013-08-31,2013,CHI,ATL,31,70,0.44285714285714284,1,7,0.14285714285714285,22,27,0.8148148148148148,13.0,27.0,40,17.0,9,4.0,8.0,18.0,85,29,68,0.4264705882352941,3,15,0.2,7,10,0.7,7.0,25.0,32,14.0,2,5.0,17.0,20.0,68,W,17
3398,MINSEA2013-08-31,2013-08-31,2013,MIN,SEA,41,71,0.5774647887323944,6,10,0.6,9,10,0.9,10.0,22.0,32,29.0,8,4.0,7.0,14.0,97,26,61,0.4262295081967213,8,24,0.3333333333333333,14,16,0.875,6.0,19.0,25,22.0,5,4.0,14.0,15.0,74,W,23
