,Year,Date,Action,Team,ID,Start_Stop
2120,2014,2014-03-12,Traded,ATL,orekhin01w,start
2121,2019,2019-04-11,Traded,NYL,shookky01w,start
2122,2019,2019-04-11,Traded,ATL,coffeni01w,start
2123,2019,2019-04-11,Traded,LVA,rodgesu01w,start
2124,2023,2023-02-11,Traded,DAL,lopezlo01w,start
2125,2023,2023-02-11,Traded,DAL,sheldja01w,start
2126,2023,2023-02-11,Traded,PHO,shellja01w,start
2127,2023,2023-02-11,Traded,NYL,fiebile01w,start
2128,2023,2023-02-11,Traded,NYL,marties01w,start
2129,2023,2023-02-11,Traded,CHI,mabrema01w,start
2130,2023,2023-02-11,Traded,DAL,deshidi01w,start
2131,2023,2023-02-11,Traded,PHO,onyenmi01w,start
2132,2023,2023-02-11,Traded,CHI,maxwebr01w,start
2133,2023,2023-01-15,Traded,NYL,jonesjo01w,start
2134,2023,2023-01-15,Traded,CON,allenre01w,start
2135,2023,2023-01-15,Traded,CON,jonesha01w,start
2136,2023,2023-01-15,Traded,DAL,howarna01w,start
2137,2023,2023-01-15,Traded,DAL,dangecr01w,start
2138,2023,2023-01-15,Traded,CON,harrity01w,start
2139,2023,2023-01-15,Traded,NYL,thornka01w,start
2140,2022,2022-02-03,Traded,CHI,allemju01w,start
2141,2022,2022-02-03,Traded,PHO,deshidi01w,start
2142,2022,2022-02-03,Traded,IND,hartlbr01w,start
2143,2022,2022-02-03,Traded,IND,hendede01w,start
2144,2022,2022-02-03,Traded,IND,willila06w,start
2145,2022,2022-02-03,Traded,IND,burtove01w,start
2146,2022,2022-02-03,Traded,IND,meyerab01w,start
2147,2022,2022-02-03,Traded,CHI,lopezlo01w,start
2148,2020,2020-02-19,Traded,PHO,brelaje01w,start
2149,2020,2020-02-19,Traded,ATL,willico01w,start
2150,2020,2020-02-19,Traded,ATL,brewebr01w,start
2151,2020,2020-02-19,Traded,CON,carridi01w,start
2152,2020,2020-02-19,Traded,CON,januabr01w,start
2153,2004,2003-12-11,Hired,IND,wintebr99w,stop
2154,2004,2004-07-18,Hired,LAS,thompka99w,stop
2155,2004,2004-04-13,Hired,PHO,grafca99w,stop
2156,2004,2003-10-30,Hired,SAS,brownde99w,stop
2157,2004,2004-08-10,Hired,SAS,dailesh99w,stop
2158,2004,2004-02-17,Hired,WAS,adamsmi99w,stop
2159,2010,2009-12-14,Hired,LAS,gilloje01w,stop
2160,2010,2009-12-08,Hired,MIN,reevech99w,stop
2161,2010,2009-10-20,Hired,TUL,richano99w,stop
2162,2011,2010-10-29,Hired,CHI,chatmda99w,stop
2163,2011,2011-06-03,Claimed,CON,mooreje01w,stop
2164,2011,2010-10-12,Hired,NYL,whisejo99w,stop
2165,2011,2011-01-28,Hired,SAS,hugheda99w,stop
2166,2011,2010-11-25,Hired,WAS,laceytr99w,stop
2167,2005,2005-04-07,Hired,LAS,bibbyhe99w,stop
2168,2005,2005-01-04,Hired,SAS,hugheda99w,stop
2169,2005,2005-04-21,Hired,WAS,adubari99w,stop
2170,2005,2005-08-03,Hired,CHA,boguemu99w,stop
2171,2013,2013-01-03,Hired,CON,donovan99w,stop
2172,2013,2013-08-11,Claimed,LAS,miltode01w,stop
2173,2013,2013-08-11,Claimed,NYL,miltode01w,stop
2174,2013,2012-12-18,Hired,WAS,thibami99w,stop
2175,2007,2006-12-12,Hired,CHI,overtbo99w,stop
2176,2007,2006-12-13,Hired,MIN,zierddo99w,stop
2177,2007,2007-02-12,Hired,HOU,thompka99w,stop
2178,2007,2006-11-15,Hired,SAC,bouceje01w,stop
2179,2006,2005-10-11,Hired,PHO,westhpa99w,stop
2180,2012,2012-01-05,Hired,LAS,rossca99w,stop
2181,2012,2012-01-03,Hired,TUL,kloppga99w,stop
2182,2012,2012-05-13,Claimed,WAS,wisdoli01w,stop
2183,2016,2015-12-17,Hired,CON,millecu01w,stop
2184,2002,2002-04-05,Hired,ORL,brownde99w,stop
2185,2002,2002-04-05,Hired,WAS,stanlma99w,stop
2186,2003,2003-03-07,Hired,CON,thibami99w,stop
2187,2003,2003-01-21,Hired,MIN,mcconsu01w,stop
2188,2003,2002-10-23,Hired,PHO,shumajo99w,stop
2189,2003,2002-12-17,Hired,SEA,donovan99w,stop
2190,2003,2003-01-01,Hired,CHA,laceytr99w,stop
2191,2017,2016-12-08,Hired,CHI,stockam01w,stop
2192,2017,2016-11-18,Hired,IND,chatmda99w,stop
2193,2017,2016-12-22,Hired,SAS,johnsvi01w,stop
2194,2001,2001-01-08,Hired,PHO,coopecy01w,stop
2195,2001,2000-09-20,Hired,DET,willigr99w,stop
2196,2001,2000-12-21,Hired,WAS,maherto99w,stop
2197,2001,2001-03-31,Hired,CHA,donovan99w,stop
2198,2015,2014-09-23,Hired,IND,mccarst99w,stop
2199,2015,2015-01-05,Hired,LAS,aglerbr99w,stop
2200,2015,2015-01-20,Hired,SEA,bouceje01w,stop
2201,2015,2015-06-08,Claimed,SEA,goodran01w,stop
2202,2014,2013-11-21,Hired,ATL,coopemi99w,stop
2203,2014,2013-11-15,Hired,PHO,brondsa01w,stop
2204,2014,2014-01-03,Hired,TUL,willifr99w,stop
2205,2000,1999-10-20,Hired,IND,donovan99w,stop
2206,2000,1999-10-14,Hired,LAS,coopemi99w,stop
2207,2000,1999-10-28,Hired,CHA,dunntr99w,stop
2208,2000,1999-10-19,Hired,CLE,hugheda99w,stop
2209,2000,2000-06-01,Claimed,MIA,samsh01w,stop
2210,2000,2000-06-13,Claimed,MIA,rasmukr01w,stop
2211,1999,1998-11-17,Hired,MIN,aglerbr99w,stop
2212,1999,1998-12-09,Hired,NYL,adubari99w,stop
2213,1999,1999-02-18,Hired,WAS,darscna99w,stop
2214,1999,1999-02-08,Hired,SAC,allenso99w,stop
2215,1998,1998-01-12,Hired,DET,liebena01w,stop
2216,1998,1997-12-29,Hired,WAS,lewisji99w,stop
2217,1997,1997-04-16,Hired,LAS,sharpli99w,stop
2218,1997,1997-04-19,Hired,NYL,darscna99w,stop
2219,1997,1997-01-27,Hired,PHO,millech99w,stop
2220,1997,1997-04-19,Hired,UTA,taylode99w,stop
2221,1997,1997-01-01,Hired,CHA,meadoma99w,stop
2222,1997,1997-05-06,Hired,CLE,hillmli99w,stop
2223,1997,1997-04-14,Hired,SAC,murphma99w,stop
2224,2019,2018-11-08,Hired,CHI,wadeja99w,stop
2225,2019,2018-12-05,Hired,LAS,fishede99w,stop
2226,2019,2018-12-18,Hired,DAL,aglerbr99w,stop
2227,2024,2024-11-13,Hired,ATL,smeskka01w,stop
2228,2024,2024-11-03,Hired,CHI,marshty99w,stop
2229,2024,2024-12-04,Hired,CON,meziara01w,stop
2230,2024,2024-11-01,Hired,IND,mccarst01w,stop
2231,2024,2024-11-19,Hired,LAS,roberly01w,stop
2232,2024,2024-05-06,Claimed,LVA,cannoem01w,stop
2233,2024,2024-05-06,Claimed,DAL,cannoem01w,stop
2234,2024,2024-12-23,Hired,DAL,koclach01w,stop
2235,2024,2024-12-23,Hired,WAS,johnssy01w,stop
2236,2018,2017-10-30,Hired,ATL,colleni99w,stop
2237,2018,2017-10-16,Hired,NYL,smithka99w,stop
2238,2018,2017-10-17,Hired,LVA,laimbbi99w,stop
2239,2018,2017-10-04,Hired,SEA,hugheda99w,stop
2240,2023,2023-02-21,Claimed,CHI,anigwkr01w,stop
2241,2023,2022-11-21,Hired,CON,mccarst99w,stop
2242,2023,2023-02-21,Claimed,CON,anigwkr01w,stop
2243,2023,2023-05-18,Claimed,CON,cloudni01w,stop
2244,2023,2022-11-04,Hired,IND,sidesch01w,stop
2245,2023,2022-10-21,Hired,LAS,millecu01w,stop
2246,2023,2023-05-18,Claimed,NYL,konesi01w,stop
2247,2023,2023-05-09,Claimed,PHO,westbev01w,stop
2248,2023,2022-11-07,Hired,DAL,trammla01w,stop
2249,2023,2023-05-09,Claimed,WAS,westbev01w,stop
2250,2022,2022-01-18,Claimed,ATL,walkeme01w,stop
2251,2022,2022-05-06,Claimed,ATL,momprbe01w,stop
2252,2022,2022-05-06,Claimed,CON,momprbe01w,stop
2253,2022,2022-02-09,Claimed,IND,jonesja02w,stop
2254,2022,2022-02-09,Claimed,NYL,jonesja02w,stop
2255,2022,2022-07-07,Hired,NYL,brondsa01w,stop
2256,2022,2022-01-18,Claimed,PHO,walkeme01w,stop
2257,2022,2022-01-24,Hired,PHO,nygaava01w,stop
2258,2022,2022-05-06,Claimed,SEA,burkeke01w,stop
2259,2022,2022-05-06,Claimed,WAS,burkeke01w,stop
2260,2020,2020-02-18,Claimed,ATL,jonesal01w,stop
2261,2020,2019-11-27,Hired,IND,stanlma99w,stop
2262,2020,2020-01-08,Hired,NYL,hopkiwa01w,stop
2263,2020,2020-06-29,Hired,SEA,kloppga99w,stop
2264,2008,2007-11-27,Hired,ATL,meadoma99w,stop
2265,2008,2007-12-07,Hired,IND,dunnli99w,stop
2266,2008,2008-05-02,Claimed,MIN,smithcr01w,stop
2267,2008,2007-11-07,Hired,PHO,gaineco99w,stop
2268,2008,2008-01-08,Hired,SEA,aglerbr99w,stop
2269,2009,2009-06-03,Claimed,CON,brownki01w,stop
2270,2009,2008-11-06,Hired,WAS,plankju99w,stop
2271,2009,2009-01-20,Claimed,WAS,mannkr01w,stop
2272,2021,2021-07-24,Hired,ATL,tayloda99w,stop
2273,2021,2021-10-12,Hired,ATL,wrighta01w,stop
2274,2021,2020-12-09,Hired,DAL,johnsvi01w,stop
2275,2004,2003-12-11,Hired,IND,wintebr99w,start
2276,2004,2004-07-18,Hired,LAS,thompka99w,start
2277,2004,2004-04-13,Hired,PHO,grafca99w,start
2278,2004,2003-10-30,Hired,SAS,brownde99w,start
2279,2004,2004-08-10,Hired,SAS,dailesh99w,start
2280,2004,2004-02-17,Hired,WAS,adamsmi99w,start
2281,2010,2009-12-14,Hired,LAS,gilloje01w,start
2282,2010,2009-12-08,Hired,MIN,reevech99w,start
2283,2010,2009-10-20,Hired,TUL,richano99w,start
2284,2011,2010-10-29,Hired,CHI,chatmda99w,start
2285,2011,2011-06-03,Claimed,CON,mooreje01w,start
2286,2011,2010-10-12,Hired,NYL,whisejo99w,start
2287,2011,2011-01-28,Hired,SAS,hugheda99w,start
2288,2011,2010-11-25,Hired,WAS,laceytr99w,start
2289,2005,2005-04-07,Hired,LAS,bibbyhe99w,start
2290,2005,2005-01-04,Hired,SAS,hugheda99w,start
2291,2005,2005-04-21,Hired,WAS,adubari99w,start
2292,2005,2005-08-03,Hired,CHA,boguemu99w,start
2293,2013,2013-01-03,Hired,CON,donovan99w,start
2294,2013,2013-08-11,Claimed,LAS,miltode01w,start
2295,2013,2013-08-11,Claimed,NYL,miltode01w,start
2296,2013,2012-12-18,Hired,WAS,thibami99w,start
2297,2007,2006-12-12,Hired,CHI,overtbo99w,start
2298,2007,2006-12-13,Hired,MIN,zierddo99w,start
2299,2007,2007-02-12,Hired,HOU,thompka99w,start
2300,2007,2006-11-15,Hired,SAC,bouceje01w,start
2301,2006,2005-10-11,Hired,PHO,westhpa99w,start
2302,2012,2012-01-05,Hired,LAS,rossca99w,start
2303,2012,2012-01-03,Hired,TUL,kloppga99w,start
2304,2012,2012-05-13,Claimed,WAS,wisdoli01w,start
2305,2016,2015-12-17,Hired,CON,millecu01w,start
2306,2002,2002-04-05,Hired,ORL,brownde99w,start
2307,2002,2002-04-05,Hired,WAS,stanlma99w,start
2308,2003,2003-03-07,Hired,CON,thibami99w,start
2309,2003,2003-01-21,Hired,MIN,mcconsu01w,start
2310,2003,2002-10-23,Hired,PHO,shumajo99w,start
2311,2003,2002-12-17,Hired,SEA,donovan99w,start
2312,2003,2003-01-01,Hired,CHA,laceytr99w,start
2313,2017,2016-12-08,Hired,CHI,stockam01w,start
2314,2017,2016-11-18,Hired,IND,chatmda99w,start
2315,2017,2016-12-22,Hired,SAS,johnsvi01w,start
2316,2001,2001-01-08,Hired,PHO,coopecy01w,start
2317,2001,2000-09-20,Hired,DET,willigr99w,start
2318,2001,2000-12-21,Hired,WAS,maherto99w,start
2319,2001,2001-03-31,Hired,CHA,donovan99w,start
2320,2015,2014-09-23,Hired,IND,mccarst99w,start
2321,2015,2015-01-05,Hired,LAS,aglerbr99w,start
2322,2015,2015-01-20,Hired,SEA,bouceje01w,start
2323,2015,2015-06-08,Claimed,SEA,goodran01w,start
2324,2014,2013-11-21,Hired,ATL,coopemi99w,start
2325,2014,2013-11-15,Hired,PHO,brondsa01w,start
2326,2014,2014-01-03,Hired,TUL,willifr99w,start
2327,2000,1999-10-20,Hired,IND,donovan99w,start
2328,2000,1999-10-14,Hired,LAS,coopemi99w,start
2329,2000,1999-10-28,Hired,CHA,dunntr99w,start
2330,2000,1999-10-19,Hired,CLE,hugheda99w,start
2331,2000,2000-06-01,Claimed,MIA,samsh01w,start
2332,2000,2000-06-13,Claimed,MIA,rasmukr01w,start
2333,1999,1998-11-17,Hired,MIN,aglerbr99w,start
2334,1999,1998-12-09,Hired,NYL,adubari99w,start
2335,1999,1999-02-18,Hired,WAS,darscna99w,start
2336,1999,1999-02-08,Hired,SAC,allenso99w,start
2337,1998,1998-01-12,Hired,DET,liebena01w,start
2338,1998,1997-12-29,Hired,WAS,lewisji99w,start
2339,1997,1997-04-16,Hired,LAS,sharpli99w,start
2340,1997,1997-04-19,Hired,NYL,darscna99w,start
2341,1997,1997-01-27,Hired,PHO,millech99w,start
2342,1997,1997-04-19,Hired,UTA,taylode99w,start
2343,1997,1997-01-01,Hired,CHA,meadoma99w,start
2344,1997,1997-05-06,Hired,CLE,hillmli99w,start
2345,1997,1997-04-14,Hired,SAC,murphma99w,start
2346,2019,2018-11-08,Hired,CHI,wadeja99w,start
2347,2019,2018-12-05,Hired,LAS,fishede99w,start
2348,2019,2018-12-18,Hired,DAL,aglerbr99w,start
2349,2024,2024-11-13,Hired,ATL,smeskka01w,start
2350,2024,2024-11-03,Hired,CHI,marshty99w,start
2351,2024,2024-12-04,Hired,CON,meziara01w,start
2352,2024,2024-11-01,Hired,IND,mccarst01w,start
2353,2024,2024-11-19,Hired,LAS,roberly01w,start
2354,2024,2024-05-06,Claimed,LVA,cannoem01w,start
2355,2024,2024-05-06,Claimed,DAL,cannoem01w,start
2356,2024,2024-12-23,Hired,DAL,koclach01w,start
2357,2024,2024-12-23,Hired,WAS,johnssy01w,start
2358,2018,2017-10-30,Hired,ATL,colleni99w,start
2359,2018,2017-10-16,Hired,NYL,smithka99w,start
2360,2018,2017-10-17,Hired,LVA,laimbbi99w,start
2361,2018,2017-10-04,Hired,SEA,hugheda99w,start
2362,2023,2023-02-21,Claimed,CHI,anigwkr01w,start
2363,2023,2022-11-21,Hired,CON,mccarst99w,start
2364,2023,2023-02-21,Claimed,CON,anigwkr01w,start
2365,2023,2023-05-18,Claimed,CON,cloudni01w,start
2366,2023,2022-11-04,Hired,IND,sidesch01w,start
2367,2023,2022-10-21,Hired,LAS,millecu01w,start
2368,2023,2023-05-18,Claimed,NYL,konesi01w,start
2369,2023,2023-05-09,Claimed,PHO,westbev01w,start
2370,2023,2022-11-07,Hired,DAL,trammla01w,start
2371,2023,2023-05-09,Claimed,WAS,westbev01w,start
2372,2022,2022-01-18,Claimed,ATL,walkeme01w,start
2373,2022,2022-05-06,Claimed,ATL,momprbe01w,start
2374,2022,2022-05-06,Claimed,CON,momprbe01w,start
2375,2022,2022-02-09,Claimed,IND,jonesja02w,start
2376,2022,2022-02-09,Claimed,NYL,jonesja02w,start
2377,2022,2022-07-07,Hired,NYL,brondsa01w,start
2378,2022,2022-01-18,Claimed,PHO,walkeme01w,start
2379,2022,2022-01-24,Hired,PHO,nygaava01w,start
2380,2022,2022-05-06,Claimed,SEA,burkeke01w,start
2381,2022,2022-05-06,Claimed,WAS,burkeke01w,start
2382,2020,2020-02-18,Claimed,ATL,jonesal01w,start
2383,2020,2019-11-27,Hired,IND,stanlma99w,start
2384,2020,2020-01-08,Hired,NYL,hopkiwa01w,start
2385,2020,2020-06-29,Hired,SEA,kloppga99w,start
2386,2008,2007-11-27,Hired,ATL,meadoma99w,start
2387,2008,2007-12-07,Hired,IND,dunnli99w,start
2388,2008,2008-05-02,Claimed,MIN,smithcr01w,start
2389,2008,2007-11-07,Hired,PHO,gaineco99w,start
2390,2008,2008-01-08,Hired,SEA,aglerbr99w,start
2391,2009,2009-06-03,Claimed,CON,brownki01w,start
2392,2009,2008-11-06,Hired,WAS,plankju99w,start
2393,2009,2009-01-20,Claimed,WAS,mannkr01w,start
2394,2021,2021-07-24,Hired,ATL,tayloda99w,start
2395,2021,2021-10-12,Hired,ATL,wrighta01w,start
2396,2021,2020-12-09,Hired,DAL,johnsvi01w,start
2397,2004,2004-04-09,Signed,CON,kostaan01w,start
2398,2004,2004-04-19,Signed,CON,widemja01w,start
2399,2004,2004-04-26,Signed,CON,derevje01w,start
2400,2004,2004-02-25,Signed,IND,azizle01w,start
2401,2004,2004-02-27,Signed,IND,starbka01w,start
2402,2004,2004-03-21,Signed,IND,ndiayas01w,start
2403,2004,2004-03-29,Signed,IND,saundja01w,start
2404,2004,2004-08-24,Signed,IND,bennije01w,start
2405,2004,2004-02-04,Signed,LAS,weathte01w,start
2406,2004,2004-03-03,Signed,LAS,millsta01w,start
2407,2004,2004-03-08,Signed,LAS,macchla01w,start
2408,2004,2004-03-09,Signed,LAS,mascira01w,start
2409,2004,2004-03-12,Signed,LAS,mccaibr01w,start
2410,2004,2004-03-22,Signed,LAS,crockda01w,start
2411,2004,2004-04-12,Signed,LAS,enghuco01w,start
2412,2004,2004-04-21,Signed,LAS,cokermo01w,start
2413,2004,2004-04-25,Signed,LAS,bjorkte01w,start
2414,2004,2004-04-26,Signed,MIN,slauggw01w,start
2415,2004,2004-04-27,Signed,MIN,smithka01w,start
2416,2004,2004-05-07,Signed,MIN,lovelst01w,start
2417,2004,2004-02-06,Signed,NYL,whitede01w,start
2418,2004,2004-02-10,Signed,NYL,wautean01w,start
2419,2004,2004-03-22,Signed,NYL,cronika01w,start
2420,2004,2004-04-21,Signed,NYL,pointna01w,start
2421,2004,2004-07-09,Signed,NYL,frettla01w,start
2422,2004,2004-07-10,Signed,NYL,frohlli01w,start
2423,2004,2004-02-11,Signed,PHO,lewista01w,start
2424,2004,2004-03-05,Signed,PHO,frohlli01w,start
2425,2004,2004-04-26,Signed,PHO,castriz01w,start
2426,2004,2004-04-27,Signed,PHO,mccrani01w,start
2427,2004,2004-04-30,Signed,PHO,malloso01w,start
2428,2004,2004-05-10,Signed,PHO,edwarto01w,start
2429,2004,2004-02-04,Signed,SAS,hicksje01w,start
2430,2004,2004-02-09,Signed,SAS,goodsad01w,start
2431,2004,2004-02-11,Signed,SAS,reddja01w,start
2432,2004,2004-02-19,Signed,SAS,bibrzag01w,start
2433,2004,2004-03-04,Signed,SAS,nygaava01w,start
2434,2004,2004-04-15,Signed,SAS,brownju01w,start
2435,2004,2004-04-16,Signed,SAS,batther01w,start
2436,2004,2004-04-22,Signed,SAS,stevema01w,start
2437,2004,2004-08-12,Signed,SAS,pennjo01w,start
2438,2004,2004-02-10,Signed,SEA,thompal01w,start
2439,2004,2004-02-18,Signed,SEA,beviltu01w,start
2440,2004,2004-02-25,Signed,SEA,mcculda01w,start
2441,2004,2004-03-04,Signed,SEA,birdsu01w,start
2442,2004,2004-03-31,Signed,SEA,walsema01w,start
2443,2004,2004-04-27,Signed,SEA,clinest01w,start
2444,2004,2004-04-28,Signed,SEA,wilsoli01w,start
2445,2004,2004-05-05,Signed,SEA,gardnan01w,start
2446,2004,2004-05-13,Signed,SEA,willish01w,start
2447,2004,2004-03-02,Signed,DET,nolande01w,start
2448,2004,2004-03-22,Signed,DET,sanchis01w,start
2449,2004,2004-04-07,Signed,DET,thomast01w,start
2450,2004,2004-05-13,Signed,DET,stephst01w,start
2451,2004,2004-07-01,Signed,DET,sanchis01w,start
2452,2004,2004-07-07,Signed,DET,carteam01w,start
2453,2004,2004-02-09,Signed,WAS,melvich01w,start
2454,2004,2004-04-15,Signed,WAS,bowieta01w,start
2455,2004,2004-04-25,Signed,WAS,ujhelpe01w,start
2456,2004,2004-04-26,Signed,WAS,wynneda01w,start
2457,2004,2004-05-06,Signed,WAS,reddja01w,start
2458,2004,2004-03-01,Signed,CHA,stinsan01w,start
2459,2004,2004-03-12,Signed,CHA,scottol01w,start
2460,2004,2004-03-18,Signed,CHA,wolteka01w,start
2461,2004,2004-04-05,Signed,CHA,witheso01w,start
2462,2004,2004-04-21,Signed,CHA,willile02w,start
2463,2004,2004-04-25,Signed,CHA,frettla01w,start
2464,2004,2004-05-06,Signed,CHA,bjorkte01w,start
2465,2004,2004-07-06,Signed,CHA,bjorkte01w,start
2466,2004,2004-02-06,Signed,HOU,mccrini01w,start
2467,2004,2004-02-25,Signed,HOU,johnsti01w,start
2468,2004,2004-03-01,Signed,HOU,grubigo01w,start
2469,2004,2004-03-03,Signed,HOU,raglafe01w,start
2470,2004,2004-04-19,Signed,HOU,suberto01w,start
2471,2004,2004-04-25,Signed,HOU,nerolo01w,start
2472,2004,2004-05-08,Signed,HOU,lambesh01w,start
2473,2004,2004-05-16,Signed,HOU,nygaava01w,start
2474,2004,2004-04-25,Signed,SAC,jinksco01w,start
2475,2004,2004-05-10,Signed,SAC,martinu01w,start
2476,2010,2010-02-04,Signed,ATL,leuchye01w,start
2477,2010,2010-02-25,Signed,ATL,whiteer01w,start
2478,2010,2010-03-17,Signed,ATL,milleke01w,start
2479,2010,2010-04-28,Signed,ATL,millebr01w,start
2480,2010,2010-04-25,Signed,CHI,cironkr01w,start
2481,2010,2010-07-23,Signed,CHI,murphsh01w,start
2482,2010,2010-02-02,Signed,CON,lawsoka01w,start
2483,2010,2010-02-10,Signed,CON,gardike01w,start
2484,2010,2010-02-23,Signed,CON,whiteta01w,start
2485,2010,2010-02-16,Signed,IND,murphsh01w,start
2486,2010,2010-03-23,Signed,IND,quiglal01w,start
2487,2010,2010-04-23,Signed,IND,battlas01w,start
2488,2010,2010-07-13,Signed,IND,cheekjo01w,start
2489,2010,2010-02-09,Signed,LAS,penicti01w,start
2490,2010,2010-02-16,Signed,LAS,pringla01w,start
2491,2010,2010-05-11,Signed,LAS,willili01w,start
2492,2010,2010-06-01,Signed,LAS,mokanch01w,start
2493,2010,2010-02-09,Signed,MIN,augusse01w,start
2494,2010,2010-02-17,Signed,MIN,maigaha01w,start
2495,2010,2010-04-20,Signed,MIN,martinu01w,start
2496,2010,2010-04-22,Signed,MIN,adairje01w,start
2497,2010,2010-08-03,Signed,MIN,mannkr01w,start
2498,2010,2010-08-12,Signed,MIN,whaleli01w,start
2499,2010,2010-08-19,Signed,MIN,adairje01w,start
2500,2010,2010-04-22,Signed,NYL,mcwilta01w,start
2501,2010,2010-04-23,Signed,NYL,matteka01w,start
2502,2010,2010-02-09,Signed,PHO,smithbr01w,start
2503,2010,2010-03-17,Signed,PHO,willile02w,start
2504,2010,2010-08-23,Signed,PHO,tauradi01w,start
2505,2010,2010-02-24,Signed,SAS,chanequ01w,start
2506,2010,2010-03-09,Signed,SAS,humphta01w,start
2507,2010,2010-06-09,Signed,SAS,quiglal01w,start
2508,2010,2010-07-04,Signed,SAS,quiglal01w,start
2509,2010,2010-07-13,Signed,SAS,kellycr01w,start
2510,2010,2010-08-12,Signed,SAS,battlas01w,start
2511,2010,2010-02-04,Signed,SEA,newtoch01w,start
2512,2010,2010-02-09,Signed,SEA,willile01w,start
2513,2010,2010-03-03,Signed,SEA,veselja01w,start
2514,2010,2010-04-01,Signed,SEA,bishoab01w,start
2515,2010,2010-04-14,Signed,SEA,moorelo01w,start
2516,2010,2010-03-10,Signed,TUL,tilliic01w,start
2517,2010,2010-04-28,Signed,TUL,thomach01w,start
2518,2010,2010-07-02,Signed,TUL,walkeas01w,start
2519,2010,2010-07-05,Signed,TUL,lattaiv01w,start
2520,2010,2010-02-17,Signed,WAS,atkinla01w,start
2521,2010,2010-02-25,Signed,WAS,ervinla01w,start
2522,2010,2010-03-16,Signed,WAS,smithka01w,start
2523,2010,2010-04-23,Signed,WAS,kobryew01w,start
2524,2011,2011-03-23,Signed,ATL,irvinsa01w,start
2525,2011,2011-06-18,Signed,ATL,parisco01w,start
2526,2011,2011-09-16,Signed,ATL,lyttlsa01w,start
2527,2011,2011-04-08,Signed,CHI,anderjo01w,start
2528,2011,2011-04-22,Signed,CHI,bjorkan01w,start
2529,2011,2011-02-03,Signed,CON,gardike01w,start
2530,2011,2011-02-14,Signed,CON,mccrada01w,start
2531,2011,2011-04-26,Signed,CON,johnsad01w,start
2532,2011,2011-07-24,Signed,CON,brelaje01w,start
2533,2011,2011-02-02,Signed,IND,smithta01w,start
2534,2011,2011-02-04,Signed,IND,elysh01w,start
2535,2011,2011-02-14,Signed,IND,bobbish01w,start
2536,2011,2011-03-11,Signed,IND,olajuab01w,start
2537,2011,2011-04-22,Signed,IND,pohleje01w,start
2538,2011,2011-02-02,Signed,LAS,hoffmeb01w,start
2539,2011,2011-02-03,Signed,LAS,moorelo01w,start
2540,2011,2011-02-08,Signed,LAS,parisco01w,start
2541,2011,2011-03-31,Signed,LAS,oheaje01w,start
2542,2011,2011-04-26,Signed,LAS,lavenja01w,start
2543,2011,2011-02-01,Signed,MIN,adairje01w,start
2544,2011,2011-02-18,Signed,MIN,mcwilta01w,start
2545,2011,2011-04-15,Signed,MIN,robinan01w,start
2546,2011,2011-04-20,Signed,MIN,harriam01w,start
2547,2011,2011-09-01,Signed,MIN,brunsre01w,start
2548,2011,2011-03-14,Signed,NYL,spencsi01w,start
2549,2011,2011-04-06,Signed,NYL,kobryew01w,start
2550,2011,2011-04-26,Signed,NYL,montgal01w,start
2551,2011,2011-05-16,Signed,NYL,kellycr01w,start
2552,2011,2011-07-25,Signed,NYL,chestfe01w,start
2553,2011,2011-07-28,Signed,NYL,phillta02w,start
2554,2011,2011-02-09,Signed,PHO,smithbr01w,start
2555,2011,2011-02-22,Signed,PHO,ervinla01w,start
2556,2011,2011-02-24,Signed,PHO,ferdima01w,start
2557,2011,2011-02-25,Signed,PHO,graylal01w,start
2558,2011,2011-04-10,Signed,PHO,larkier01w,start
2559,2011,2011-04-22,Signed,PHO,sanniol01w,start
2560,2011,2011-08-13,Signed,PHO,thomakr01w,start
2561,2011,2011-02-03,Signed,SAS,walkeas01w,start
2562,2011,2011-03-07,Signed,SAS,beviltu01w,start
2563,2011,2011-03-17,Signed,SAS,mazzake01w,start
2564,2011,2011-04-22,Signed,SAS,adamsda01w,start
2565,2011,2011-05-16,Signed,SAS,clarkal01w,start
2566,2011,2011-02-02,Signed,SEA,littlca01w,start
2567,2011,2011-02-09,Signed,SEA,snellbe01w,start
2568,2011,2011-03-15,Signed,SEA,henryan01w,start
2569,2011,2011-04-22,Signed,SEA,thomaja01w,start
2570,2011,2011-06-30,Signed,SEA,kobryew01w,start
2571,2011,2011-08-01,Signed,SEA,quiglal01w,start
2572,2011,2011-08-02,Signed,SEA,jacksla01w,start
2573,2011,2011-03-28,Signed,TUL,swoopsh01w,start
2574,2011,2011-04-08,Signed,TUL,ayimmi01w,start
2575,2011,2011-04-22,Signed,TUL,pederka01w,start
2576,2011,2011-04-26,Signed,TUL,reedch01w,start
2577,2011,2011-04-28,Signed,TUL,cambael01w,start
2578,2011,2011-04-30,Signed,TUL,morrida01w,start
2579,2011,2011-05-03,Signed,TUL,lennobe01w,start
2580,2011,2011-06-16,Signed,TUL,monroja01w,start
2581,2011,2011-07-15,Signed,TUL,lennobe01w,start
2582,2011,2011-07-21,Signed,TUL,olajuab01w,start
2583,2011,2011-03-29,Signed,WAS,robinan01w,start
2584,2011,2011-04-08,Signed,WAS,mosbybe01w,start
2585,2011,2011-04-22,Signed,WAS,chriska02w,start
2586,2011,2011-06-24,Signed,WAS,cheekjo01w,start
